PlantID	Rank	PlantNum	Treatment	SampleID	Truss	DevStage	FruitAge	HarvestDate	HarvestHour	FruitPosition	FruitDiameter	FruitHeight	FruitFW	DW	AliquotID	PGM	F16BP_Cyt	PyrK	CitS	PPI	AcoS	PFK	FruS	F16BP_Stroma	GluS	ISODH_NAD	EnoS	ISODH_NADP	PEPC	FBPA	SucCoALig	MALDH	AlaS	FumS	AspS	GLUDH_NADP	GAPDH_NAD	GAPDH_NADP	GLUDH_NAD	TPI	PhoS	NI	AciS	G6PDH	UGPS	SucS	MAL_NAD	ShiS	MAL_NADP	PGI_tot	SolStarchS	AGPS	SucPhosphateS	PoolID	glucose	saccharose	fructose	galactose	mannose	rhamnose	acetate	chlorogenate	citrate	fumarate	galacturonate	malate	quinate	alanine	asparagine	aspartate	GABA	glutamine	glutamate	isoleucine	phenylalanine	tryptophane	tyrosine	valine	pyroglutamate	trigonelline	choline	inositol
F41	F	455	WaterStress	366	T6	FR.02	47DPA	40423	0.5	1	58.57	47.29	93.91		1045	1613.66	8.11	302.02	14.06	576.25	211.09	92.58	83.58	80.92	147.4	134.28	268.45	34.81	398.88	2918.99	120.35	9700.69	1077.81	NA	2068.81	3.15	719.7	532.74	57.04	42507.17	4904.33	122.06	2189.537221	123.95	3279.07	89.28	980.17	110.49	104.87	331.93	NA	409.7	140.08	F44	862.3668798	38.45906035	1058.016088	2.657672375	3.740434481	4.116956043	3.6197318	2.337518682	192.1641893	0.070423946	0.979360651	191.9283892	0.321652775	2.485446898	15.52591073	23.04439222	24.18790697	87.5739844	58.10833769	2.450298142	5.407658326	0.55833419	1.412271943	1.102844888	30.69396692	1.050416768	7.515287208	46.88396989
F41	F	455	WaterStress	392	T7	FF.04	40DPA	40428	0.697916667	4	50.82	41.5	60.35		1097	1609.69	24.46	316.35	52.09	907.55	203.61	99.48	99.52	142.53	112.05	211.67	197.7	14.26	395.21	2918.13	118.79	20283.74	461.49	489.69	1840.58	NA	1350.35	928.55	58.61	50876.14	3372.18	25.12	175.691212	116.76	3314.88	738.79	1261.56	64.7	235	481.47	43.27	491.37	38.07	F41	878.2808745	21.25105975	993.0326319	0	2.811365107	5.263678798	3.528388208	2.124906641	89.24558058	0.13990796	0	150.1024284	0.675936306	2.091684211	7.666365665	10.73546514	23.83530802	24.40998337	14.81616279	3.046995193	4.399361679	0.088454721	1.615108448	2.323410662	18.73944403	1.035044815	4.922456754	51.92873223
F42	F	456	WaterStress	126	T6	FF.03	22DPA	40395	0.552083333	2	39.74	34.95	27.2		419	3077.4	4.22	489.08	52.82	1353.71	269.27	119.54	266.77	191.66	166.8	145.81	505.86	120.06	911.85	3790.31	369.12	47626.88	2081.08	243.43	6191.39	9.06	2900.61	713.29	49.72	120638.95	10414.68	48.04	316.0234403	219.4	3338.91	1034.51	1498.69	170.06	318.88	790.32	102.54	665.36	32.51	F34	554.6541909	35.7369283	714.6005457	0	3.992797489	6.261535872	4.550625941	2.544871053	95.25274838	0.135158344	0	98.76117579	1.653264951	2.103530803	2.708266471	5.032575882	11.31764644	14.04615519	16.03722707	2.623428943	4.378061085	0	0.93106272	1.943549177	9.026149865	0.968740163	5.141636392	50.08609712
F42	F	456	WaterStress	128	T5	FF.03	27DPA	40395	0.584027778	3	46.3	42.11	47.65		423	320.39	24.64	612.78	NA	2271.36	269.89	155.04	265.3	NA	NA	228.13	NA	NA	565.91	2855.56	329.58	29372.94	1754.16	NA	1941.66	1.38	4464.99	9647.29	68.24	77224.39	16270.46	14.98	-182.0118607	152.35	3457.58	493.18	NA	136.59	251.87	587.88	45.23	643.9	59.23	F35	570.6774781	32.6184874	762.5226727	0	4.321221891	7.040498678	4.906283078	1.790092157	94.54787294	0.172232842	0	121.1453979	0.91799789	2.977155468	4.40992479	6.164466789	13.81161082	18.81228374	18.37212893	3.206285895	5.510509769	0	1.388129966	2.2569946	11.94438607	0.761058682	6.045860434	60.78762979
F42	F	456	WaterStress	135	T7	FF.02	15DPA	40400	0.5	2	31.73	25.52	14.42		435	NA	18.33	741.41	NA	1889.15	457.29	169.3	492.86	336.91	421.2	288.09	NA	NA	890.05	6566.58	498.34	46185.49	1390.72	472.14	6470.86	4.57	1732.57	1349.94	86.95	119519.65	11786.2	49.75	-667.9697935	288.43	3274.57	854.24	1575.2	154.54	271.81	1010.19	111.63	938.33	NA	F31	573.7490558	53.1446302	621.0197595	0	3.959937195	5.752571776	4.097766677	5.732650777	98.88209636	0.089899896	0	104.8273655	3.808353697	5.031669956	1.623072001	2.288311725	8.097886402	13.72788183	12.04965216	2.641831045	2.974042296	0	0.517435199	2.312112959	11.62492495	1.169720242	4.066693322	39.95425482
F42	F	456	WaterStress	368	T6	FR.02	47DPA	40423	0.5	3	57.32	49.54	92.12		1049	1413.6	8.95	250.74	32.29	464.31	86.08	72.35	58.34	94.4	79.76	187.91	130.93	28.28	166.54	2141.32	173.2	12211.32	645.67	199.08	NA	3.73	690.78	NA	53.99	8783.67	733.77	183.84	710.6478386	118.14	3249.14	248.68	1110.93	114.22	139.26	462.16	77.74	449.59	NA	F44	862.3668798	38.45906035	1058.016088	2.657672375	3.740434481	4.116956043	3.6197318	2.337518682	192.1641893	0.070423946	0.979360651	191.9283892	0.321652775	2.485446898	15.52591073	23.04439222	24.18790697	87.5739844	58.10833769	2.450298142	5.407658326	0.55833419	1.412271943	1.102844888	30.69396692	1.050416768	7.515287208	46.88396989
F42	F	456	WaterStress	386	T7	FF.04	34DPA	40428	0.65625	4	48.4	41.23	55.54		1085	2896.37	29.56	391.44	36.26	1324.96	323.48	123.74	140.94	185.22	73.89	191.01	533.07	NA	360.73	2689.56	196.59	26919.19	921.87	157.89	2226.96	NA	1527.74	1911.39	20.91	57533.22	3959.09	18.64	288.8434423	133.26	3501.09	272.96	1010.45	80.38	135.59	230.49	65.36	367.11	94.28	F39	842.9905593	29.22859254	993.1715683	0	3.804410274	6.223858429	4.035700886	2.003226201	95.15438244	0.15614645	0	167.569543	0.277292905	2.299082633	3.687125605	6.793306647	17.24830355	19.75620757	19.47832261	3.64603015	5.38411745	0	1.40873178	2.186134593	22.36017168	1.107312236	5.239243728	66.05760275
F42	F	456	WaterStress	428	T7	FR.04	55DPA	40435	0.555555556	1	58.69	50.15	99.79		1169	551.96	6.26	259.19	91.68	226.63	54.44	43.56	26.09	37.31	2.62	249.42	48.94	24.32	126.36	3052.02	185.6	7458.24	2426.7	NA	NA	4.65	2090.09	619.63	NA	23169.73	4009.23	164.62	2224.419454	NA	2753.62	49.93	89.32	114.57	38.29	335.39	45.18	127.43	194.84	F50	1063.478936	39.26754401	1229.693222	4.942907116	3.630669515	5.612704567	3.204755504	0.960193698	188.3537195	0.021765397	2.693876764	80.13994006	0.4310887	3.262796563	8.739224892	27.64051287	25.48476364	101.5626453	91.90050326	2.330700776	5.752463219	0.538976651	0.925721335	0.989298102	17.02582452	0.768708529	7.514024525	40.52505967
F43	F	457	WaterStress	104	T6	FF.02	15DPA	40388	0.498611111	3	32.69	29.48	15.45		375	3342.92	13.68	557.38	1.32	1612.42	359.41	119.45	407.36	279.22	290.21	202.93	600.66	41.36	903.3	4947.37	603.37	61702.07	961.55	879.27	8319.17	2.58	5611.6	1376.79	101.88	156673.42	16239.28	190.54	805.8841125	363.2	3768.06	583.63	365.48	278.65	198.38	989.26	145.2	719.11	96.44	F30	515.3940423	37.81550939	605.3323732	0	4.002406501	5.625570978	4.035448017	4.328607183	101.9641377	0.09368787	0	106.9753641	4.165863936	3.317047912	2.103530291	4.288605136	8.65936375	14.00382187	11.96739459	3.043191061	2.967775968	0	0.585138277	2.698362382	8.738385233	0.896419702	4.823021773	50.65431193
F43	F	457	WaterStress	182	T7	FF.03	28DPA	40417	0.513888889	6	42.07	36.66	32.39		529	1365.21	8.18	199.6	15.98	461.12	189.67	46.57	77.58	73.79	95.26	82.26	359.67	2.48	338.85	1536.9	224.8	21223.06	1163.93	227.16	2640.07	NA	1568.72	391.09	23.61	70932.17	5683.71	90.68	519.6499923	109.04	3077.64	122.75	1245.6	87.09	71.49	142.97	70.26	353.57	13.01	F36	847.1074376	36.81784474	958.4126283	0	3.503554442	5.426136482	3.64857035	3.171911531	93.14718126	0.099542707	0	113.6912262	0.390897734	4.106292383	4.755748044	6.091001436	16.47849153	15.85533952	15.42567302	4.357453956	5.305444139	0	1.790772048	2.916929379	10.54342895	1.017104703	5.034471714	58.48130578
F43	F	457	WaterStress	354	T5	FR.04	55DPA	40423	0.520833333	5	52.27	44.81	70.28		1021	649.58	6.11	168.02	NA	230.03	59.79	35.6	29.47	27.36	26.14	200.07	291.35	26.98	215.9	2753.19	315.41	8417.29	4605.69	25.52	1507.57	7.91	1563.25	685.74	3.47	10457.7	6754.68	104.76	2353.556566	174.68	3223.25	225.32	96.84	112.64	51.83	537.11	NA	NA	216.16	F48	910.5446801	44.57836995	1137.260986	4.015975624	3.663450823	5.337806345	3.714530309	0.563877469	191.5802497	0.024788574	1.845872426	134.3150122	0.38424247	2.238399918	12.29606909	27.79204237	25.79451474	108.5043054	89.19014864	2.254341392	5.665244455	0.442688884	1.282996515	0.906327034	24.73223669	0.822279578	7.893728148	44.80574458
F43	F	457	WaterStress	368	T6	FR.02	47DPA	40423	0.5	5	57.53	50.99	96.94		1049	1413.6	8.95	250.74	32.29	464.31	86.08	72.35	58.34	94.4	79.76	187.91	130.93	28.28	166.54	2141.32	173.2	12211.32	645.67	199.08	NA	3.73	690.78	NA	53.99	8783.67	733.77	183.84	710.6478386	118.14	3249.14	248.68	1110.93	114.22	139.26	462.16	77.74	449.59	NA	F44	862.3668798	38.45906035	1058.016088	2.657672375	3.740434481	4.116956043	3.6197318	2.337518682	192.1641893	0.070423946	0.979360651	191.9283892	0.321652775	2.485446898	15.52591073	23.04439222	24.18790697	87.5739844	58.10833769	2.450298142	5.407658326	0.55833419	1.412271943	1.102844888	30.69396692	1.050416768	7.515287208	46.88396989
F43	F	457	WaterStress	370	T6	FR.02	47DPA	40423	0.5	4	52.89	48.31	77.12		1053	834.08	8.4	130.66	2.02	345.85	69.59	42.91	7.53	45.87	0.01	161.11	134	NA	226.51	1956.93	94.51	9555.19	1150.46	NA	1207.67	NA	744.88	730.77	12.04	25138.68	3467.21	195.97	523.8124659	73.56	2932.91	316.94	252.68	40.32	143.51	433.66	29.39	242.79	27.41	F44	862.3668798	38.45906035	1058.016088	2.657672375	3.740434481	4.116956043	3.6197318	2.337518682	192.1641893	0.070423946	0.979360651	191.9283892	0.321652775	2.485446898	15.52591073	23.04439222	24.18790697	87.5739844	58.10833769	2.450298142	5.407658326	0.55833419	1.412271943	1.102844888	30.69396692	1.050416768	7.515287208	46.88396989
F43	F	457	WaterStress	390	T7	FF.04	40DPA	40428	0.697916667	5	54.88	45.75	74.9		1093	1528.33	6.56	347.32	19.17	438.73	67.18	36.69	33.87	53.95	75.31	104.62	376	NA	384.73	1856.89	32.35	17248.04	1145.6	NA	821.22	6.21	1399.46	1038.6	NA	34404.83	5388.51	12.33	314.436159	121.67	3276.01	259.31	NA	86.9	183.46	432.92	34.38	312.57	44.99	F41	878.2808745	21.25105975	993.0326319	0	2.811365107	5.263678798	3.528388208	2.124906641	89.24558058	0.13990796	0	150.1024284	0.675936306	2.091684211	7.666365665	10.73546514	23.83530802	24.40998337	14.81616279	3.046995193	4.399361679	0.088454721	1.615108448	2.323410662	18.73944403	1.035044815	4.922456754	51.92873223
F44	F	458	WaterStress	34	T6	FF.01	08DPA	40381	0.504166667	3			1.02		115	5459.74	23.73	1944.78	59.71	3338.61	1168.66	246.51	1039.7	526.42	606.25	607.02	557.28	163.25	130.2	6143.6	800.35	71125.8	339.15	955	9091.5	8.73	263.13	304.11	151.43	176525.4	16590.41	194.2	416.9561216	497.28	3961.13	633.83	2222.74	919.55	259.38	1807.96	99.47	860.39	66.76	F28	326.41201	49.07254082	329.5159323	0	3.532284888	6.952849126	8.896553595	12.15641455	176.5726008	0.103417089	0	158.6491109	7.278276083	2.123447227	2.567395499	10.10942272	6.267679462	20.78208256	11.52812565	0.957174221	1.611286407	0	0.556590267	1.157801695	13.44044717	2.353682351	8.494459903	65.48351763
